0.0040000000000000036,0.0017979005351662636,4.249233825248666e-05,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.052000000000000046,0.001711699995212257,0.0002102865546476096,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000000000009,0.0015857103280723095,0.0005387712735682726,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.15200000000000014,0.0015087162610143423,0.0006619234918616712,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000000000018,0.0013019333127886057,0.000837107072584331,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.2519999999999998,0.0012026203330606222,0.0009002439328469336,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.2999999999999998,0.0010109455324709415,0.0009686940466053784,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.35199999999999987,0.0009398091351613402,0.0009542696643620729,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.3999999999999999,0.0009000916033983231,0.0009670552099123597,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.45999999999999996,0.0009187071118503809,0.0010210403706878424,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0010010073892772198,0.0011862620012834668,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.552,0.0010945965768769383,0.0012968702940270305,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.0013208307791501284,0.0015645078383386135,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.6520000000000001,0.001461267238482833,0.0016933665610849857,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000002,0.0018724292749539018,0.0019971681758761406,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.7519999999999998,0.0021061445586383343,0.002140927826985717,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.7999999999999998,0.0023445584811270237,0.0023336925078183413,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.8519999999999999,0.0024188528768718243,0.0024400376714766026,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.8999999999999999,0.0025826054625213146,0.0026562197599560022,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
0.952,0.002689407439902425,0.002731484826654196,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0026735374704003334,0.002644046675413847,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.052,0.002668044762685895,0.0026143528521060944,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.002693423070013523,0.00257313996553421,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.1520000000000001,0.0027040275745093822,0.002550675068050623,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.2000000000000002,0.002605477347970009,0.002321818144991994,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.2519999999999998,0.0025072318967431784,0.002224736148491502,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.2999999999999998,0.0023331560660153627,0.0020122502464801073,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.3519999999999999,0.0022402824833989143,0.0019034158904105425,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.4,0.0019425400532782078,0.0016371723031625152,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.452,0.0017490643076598644,0.001474637072533369,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0013807200593873858,0.0012032310478389263,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.5519999999999996,0.0011917464435100555,0.0010747110936790705,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.5999999999999996,0.0007540184888057411,0.0007613231427967548,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.6520000000000001,0.0005341746145859361,0.00065234286012128,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.7000000000000002,0.00016018663882277906,0.00047338285367004573,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.7519999999999998,-1.8120603272109292e-05,0.000391473964555189,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.7999999999999998,-0.0004710693028755486,0.00018826175073627383,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.8520000000000003,-0.0006934483535587788,9.17738871066831e-05,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.9000000000000004,-0.001188704976812005,-7.528671994805336e-05,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
1.952,-0.001434180187061429,-0.00016397220315411687,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2.0,-0.0016694569494575262,-0.0002632427786011249,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2.056,-0.002096571959555149,-0.0005077834357507527,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2.1079999999999997,-0.0023541487753391266,-0.0006975439027883112,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2.152,-0.0024951070081442595,-0.0007945374236442149,0.0,0.0,0.0,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
