-837.7580409572782,15.0,0.0,0.0,15
-834.6071745008463,15.148396425153493,0.208,-3.05998971692037,15.0
-831.7280468935301,14.995456288105789,0.4,0.09087673951154329,15.0
-828.7283469116841,14.998499909229764,0.6,0.030001905421556785,15.0
-825.6994876979777,15.144296068531741,0.8,-2.9702981127324506,15.0
-822.6708932606757,15.142972186510026,1.0,-2.941438899026082,15.0
-819.6717647939911,14.99564233342304,1.2,0.08715553827590838,15.0
-816.6726276126287,14.995685906811842,1.4,0.08628400496053246,15.0
-813.673481803716,14.995729044564078,1.6,0.08542118632288975,15.0
-810.6451263390162,15.141777323498651,1.8,-2.9154330047643384,15.0
-807.6462555156204,14.994354116979107,2.0,0.11292245993541883,15.0
-804.6181506158049,15.140524499077275,2.2,-2.888206716668776,15.0
-801.6195495063763,14.993005547143195,2.4,0.13989818314672675,15.0
-798.6209344107522,14.99307547812075,2.6,0.13849929257531812,15.0
-795.622305468714,14.993144710190927,2.8,0.13711438819944988,15.0
-792.6236628186479,14.993213250330857,3.0,0.13574333023763074,15.0
-789.5957661320147,15.139483433165738,3.2,-2.8656140196962383,15.0
-786.5973888162383,14.991886578881756,3.4,0.16228266693696014,15.0
-783.5695725802361,15.139081180011136,3.6,0.13151569560392318,15.14565658569336
-780.5714600678536,14.990562561912538,3.8,0.15963710738736836,14.998543739318848
-777.5438816470572,15.137892103982146,4.0,0.12887999086359514,15.144335746765137
-774.5460288733971,14.989263868300627,4.2,0.15703824564440083,14.997115135192871
-771.5188973414249,15.135657659860973,4.4,-2.843979830304818,14.997172355651855
-768.5212941825473,14.98801579438789,4.6,0.18315170166732742,14.997172355651855
-765.494415190097,15.134394962251275,4.8,-2.847016135548813,14.995769500732422
-762.4970597245887,14.986777327541846,5.0,0.17986285690147952,14.995769500732422
-759.4996776669765,14.986910288061026,5.2,0.1780422970192035,14.995853424072266
-756.502269588062,14.987040394572817,5.4,0.17627884681888872,14.995853424072266
-753.5048351377035,14.987172251792291,5.6,0.1744803827646706,14.995895385742188
