0.0,-50.0,0.0,418.8790204786391,0
-12.0,-50.0,0.24,418.8790204786391,0
-25.6,-85.0,0.4,415.5590207838149,-35.0
-42.599999999999994,-85.0,0.6,407.2790204786391,-35.0
-59.6,-85.0,0.8,397.27902047863915,-35.0
-76.6,-85.0,1.0,387.2790204786391,-35.0
-93.6,-85.0,1.2,377.27902047863915,-35.0
-110.6,-85.0,1.4,367.27902047863915,-35.0
-127.60000000000001,-85.0,1.6,364.27902047863915,-35.0
-144.6,-85.0,1.8,347.2790204786391,-35.0
-161.6,-85.0,2.0,337.27902047863915,-35.0
-178.60000000000002,-85.0,2.2,327.27902047863915,-35.0
-195.6,-85.0,2.4,324.2790204786391,-35.0
-212.60000000000002,-85.0,2.6,307.27902047863915,-35.0
-229.6,-85.0,2.8,297.2790204786391,-35.0
-246.60000000000002,-85.0,3.0,287.27902047863915,-35.0
-263.6,-85.0,3.2,277.2790204786391,-35.0
-280.6,-85.0,3.4,267.2790204786391,-35.0
-297.6,-85.0,3.6,257.2790204786391,-35.0
-314.6,-85.0,3.8,247.2790204786391,-35.0
-331.6,-85.0,4.0,237.2790204786391,-35.0
-348.6,-85.0,4.2,227.2790204786391,-35.0
-365.6,-85.0,4.4,217.2790204786391,-35.0
-382.59999999999997,-85.0,4.6,207.2790204786391,-35.0
-399.59999999999997,-85.0,4.8,197.27902047863915,-35.0
-416.59999999999997,-85.0,5.0,194.27902047863915,-35.0
-433.59999999999997,-84.99999999999997,5.2,177.27902047863915,-35.0
-450.5999999999999,-84.99999999999972,5.4,167.27902047863915,-35.0
-467.5999999999994,-84.99999999999781,5.6,157.2790204786392,-35.0
-484.59999999999616,-84.99999999998387,5.8,147.27902047863972,-35.0
-501.59999999997234,-84.99999999988086,6.0,137.27902047864296,-35.0
-518.5999999997963,-84.9999999991196,6.2,127.27902047866678,-35.0
-535.5999999984953,-84.99999999349461,6.4,117.27902047884282,-35.0
-552.5999999888815,-84.99999995193127,6.6,107.27902048014386,-35.0
-569.5999999178449,-84.99999964481744,6.8,97.27902048975767,-35.0
-586.5999993929522,-84.99999737553621,7.0,87.27902056079421,-35.0
-603.5999901739151,-84.99995390481425,7.2,77.2790210856869,-34.99997329711914
-620.5999409162976,-84.99975371191218,7.4,67.27899978714589,-34.99989700317383
-637.5987526678997,-84.994058758011,7.6,64.27776730648219,-34.994319915771484
-654.5960520698147,-84.9864970095752,7.8,47.27895555488004,-34.994319915771484
-671.5760938679227,-84.90020899053991,8.0,37.27326381898064,-34.95804977416992
-688.1151251048209,-82.69515618449088,8.2,33.74347836852888,-32.812259674072266
-704.0567426253235,-79.70808760251268,8.4,17.20444713163073,-32.812259674072266
-713.5305590919609,-47.36908233318687,8.6,5.632672140424972,-21.849205017089844
-708.1065003059128,27.120293930240006,8.8,-4.801532509806123,4.801977157592773
-702.8293012703726,26.38599517770098,9.0,-2.3484515069612257,14.854949951171875
-699.7580500047362,15.356256328182221,9.2,-0.07125247142101898,15.0
-696.7580487989516,15.000006028922996,9.4,-1.2057845992785587e-06,15.0
-688.0114787011239,43.73285048913836,9.6,-2.913146972656193,29.565629959106445
-692.9741153441461,-24.81318321511065,9.8,5.666858183765214,0.8328753709793091
-687.87332623946,25.503945523430737,10.0,-2.216066545194451,14.601502418518066
-679.021085009157,44.26120615151513,10.2,-3.0284244131646005,29.565622329711914
-681.5239462379155,-12.514306143792751,10.4,2.650080244872754,0.43437936902046204
-681.5842787453399,-0.3016625371217563,10.6,0.14721901611420662,0.43437936902046204
-675.9178404753777,28.3321913498108,10.8,-2.8262299463883096,14.565642356872559
-672.7580644957181,15.798879898297866,11.0,-0.15979167642609582,14.99998950958252
-669.7580335401626,15.000154777777936,11.2,-3.095555558729757e-05,15.0
-661.0114915098623,43.73271015150151,11.4,-2.913116455078182,29.565629959106445
-660.6041363747598,2.0367756755122883,11.6,2.746557289089367,15.434358596801758
-657.7580192933887,14.230585406855997,11.8,0.15389716540272502,15.00001049041748
-654.7580335401626,14.999928766130495,12.0,1.4246773901049892e-05,15.0
-657.5045897353629,-13.732780976001102,12.2,2.9131317138671307,29.167123794555664
-646.5419635042522,54.81313115555315,12.4,-5.666844281137799,29.167123794555664
-645.6427704669851,4.495965186335608,12.6,2.2160852946994396,0.43437710404396057
-648.4949847436184,-14.261071383166273,12.8,3.028394787044647,0.43437710404396057
-642.9112583679017,27.918631878583255,13.0,-2.736951203455817,14.565642356872559
-636.8585445321871,30.26356917857335,13.2,-3.153224827739166,15.0
-636.6794223350707,0.8956109855820902,13.4,2.8994890079754327,15.0
-633.7580319208847,14.606952070930102,13.6,0.07861120509181774,15.0
-630.7580335401625,14.999991903610805,13.8,1.6192778389267914e-06,15.0
-627.7580335401626,14.999999999999716,14.0,5.684341886080802e-14,15.0
-624.7580335401626,15.000000000000284,14.2,-5.684341886080802e-14,15.0
-621.6380551640561,15.599891880532065,14.4,-0.05998229980474434,15.299983978271484
-613.052597871579,42.92728646238612,14.6,-2.798142961784208,29.290626525878906
-617.9891701483635,-24.682861383922397,14.8,5.625342284794499,0.8099038600921631
-607.4105104791877,52.89329834587954,15.0,-5.1508906365212965,29.19825553894043
-606.6356106327992,3.8744992319424387,15.2,2.3475383197639417,15.40122127532959
-598.0751106278159,42.802500024916405,15.4,-2.7978651785741135,29.167125701904297
-597.4411289824571,3.1699082267938223,15.6,5.762634826409169,29.167125701904297
-597.5618322399251,-0.6035162873397653,15.8,3.316919816494476,15.398497581481934
-594.7580066515604,14.01912794182331,16.0,0.19620130023741922,15.000008583068848
