0.0,-50.0,0.0,418.8790204786391,0
-12.4,-50.0,0.248,418.8790204786391,0
-27.6,-100.0,0.4,419.6790202879043,-50.0
-54.599999999999994,-135.0,0.6,433.0390188001723,-85.0
-81.60000000000001,-135.0,0.8,406.03901880017236,-85.0
-108.6,-135.0,1.0,396.0390188001723,-85.0
-135.6,-135.0,1.2,386.0390226148696,-85.0
-162.6,-135.0,1.4,376.0390226148696,-85.0
-189.60000000000002,-135.0,1.6,366.0390226148696,-85.0
-216.60000000000002,-135.0,1.8,356.03902261486957,-85.0
-243.60000000000002,-135.0,2.0,346.03901498547503,-85.0
-270.6,-135.0,2.2,336.03901498547503,-85.0
-297.59999999999997,-135.0,2.4,326.03901498547503,-85.0
-324.59999999999997,-135.0,2.6,316.0390149854751,-85.0
-351.5999999999999,-135.0,2.8,323.0390149854751,-85.0
-378.5999999999999,-135.0,3.0,296.03901498547515,-85.0
-405.5999999999999,-135.0,3.2,286.03901498547515,-85.0
-432.59999999999985,-135.0,3.4,276.0390302442642,-85.0
-459.59999999999985,-135.0,3.6,266.03903024426427,-85.0
-486.5999999999998,-135.0,3.8,256.03903024426427,-85.0
-513.5999999999998,-135.0,4.0,246.03903024426432,-85.0
-540.5999999999998,-135.0,4.2,236.03903024426432,-85.0
-567.5999999999998,-135.0,4.4,226.03903024426432,-85.0
-594.5999999999997,-135.0,4.6,216.03903024426432,-85.0
-621.5999999999997,-135.0,4.8,206.03903024426444,-85.0
-648.5999999999997,-135.0,5.0,213.03903024426444,-85.0
-675.5999999999997,-135.0,5.2,186.03903024426444,-85.0
-702.5999999999997,-134.99999999999994,5.4,176.03903024426444,-85.0
-729.5999999999996,-135.0,5.6,183.03903024426444,-85.0
-756.599999999999,-134.99999999999721,5.8,156.03903024426455,-85.0
-783.5999999999949,-134.99999999997934,6.0,146.03903024426512,-85.0
-810.5999999999644,-134.99999999984732,6.2,136.0390302442692,-85.0
-837.5999999997388,-134.9999999988718,6.4,126.03903024429968,-85.0
