0.0,-50.0,0.0,418.8790204786391,0
-39.6,-150.0,0.264,443.67901971569967,-100.0
-60.0,-150.0,0.4,419.2790204786391,-100.0
-90.0,-150.0,0.6,398.8790204786391,-100.0
-117.00000000000001,-135.0,0.8,402.8790204786391,-85.0
-144.0,-135.0,1.0,375.8790204786391,-85.0
-171.0,-135.0,1.2,365.8790204786391,-85.0
-198.0,-135.0,1.4,372.8790204786391,-85.0
-225.00000000000003,-135.0,1.6,362.8790204786391,-85.0
-252.00000000000003,-135.0,1.8,352.87902047863906,-85.0
-279.0,-135.0,2.0,342.87902047863906,-85.0
-306.0,-135.0,2.2,315.8790204786391,-85.0
-332.99999999999994,-135.0,2.4,305.8790204786391,-85.0
-359.99999999999994,-135.0,2.6,295.8790204786392,-85.0
-386.9999999999999,-135.0,2.8,302.8790204786392,-85.0
-413.9999999999999,-135.0,3.0,292.87902047863923,-85.0
-440.9999999999999,-135.0,3.2,282.87902047863923,-85.0
-467.99999999999983,-135.0,3.4,255.87902047863923,-85.0
-494.99999999999983,-135.0,3.6,262.8790204786393,-85.0
-521.9999999999998,-135.0,3.8,235.8790204786393,-85.0
-548.9999999999998,-135.0,4.0,242.87902047863935,-85.0
-575.9999999999998,-135.0,4.2,232.87902047863935,-85.0
-602.9999999999998,-135.0,4.4,205.87902047863935,-85.0
-629.9999999999997,-135.0,4.6,212.87902047863935,-85.0
-656.9999999999997,-135.0,4.8,185.87902047863946,-85.0
-683.9999999999997,-134.99999999999994,5.0,175.87902047863946,-85.0
-710.9999999999997,-135.0,5.2,182.87902047863946,-85.0
-737.9999999999997,-134.99999999999991,5.4,172.87902047863946,-85.0
-764.9999999999953,-134.99999999997866,5.6,145.87902047863946,-85.0
-791.9999999999638,-134.99999999984234,5.8,135.87902047864378,-85.0
-818.9999999999561,-134.99999999996112,6.0,142.87902047867527,-85.0
-845.9999999998987,-134.99999999971274,6.2,132.879020478683,-85.0
-872.9999999871785,-134.9999999363988,6.4,105.87902047874042,-85.0
-899.9999998931879,-134.99999953004738,6.6,95.87902049146061,-85.0
